,,,Range,,
18,,,,,
86,,,,,
93,,,,,
83,,,,,
2,,,,,
4,,,,,
30,,,,,
40,,,,,
96,,,,,
16,,,,,
96,,,,,
87,,,,,
86,,,,,
19,,,,,
90,,,,,
87,,,,,
88,,,,,
84,,,,,
27,,,,,
11,,,,,
56,,,,,
67,,,,,
76,,,,,
91,,,,,
15,,,,,
46,,,,,
96,,,,,
93,,,,,
82,,,,,
89,,,,,
19,,,,,
62,,,,,
76,,,,,
94,,,,,
16,,,,,
8,,,,,
15,,,,,
98,,,,,
35,,,,,
6,,,,,
41,,,,,
94,,,,,
64,,,,,
18,,,,,
82,,,,,
77,,,,,
23,,,,,
10,,,,,
85,,,,,
78,,,,,
15,,,,,
18,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
78,,,,,
85,,,,,
79,,,,,
81,,,,,
83,,,,,
78,,,,,
78,,,,,
79,,,,,
80,,,,,
78,,,,,
80,,,,,
85,,,,,
97,,,,,
83,,,,,
80,,,,,
92,,,,,
78,,,,,
87,,,,,
91,,,,,
76,,,,,
86,,,,,
86,,,,,
85,,,,,
98,,,,,
79,,,,,
77,,,,,
78,,,,,
87,,,,,
87,,,,,
93,,,,,
80,,,,,
84,,,,,
89,,,,,
86,,,,,
77,,,,,
97,,,,,
79,,,,,
17,,,,,
82,,,,,
4,,,,,
93,,,,,
78,,,,,
21,,,,,
8,,,,,
92,,,,,
86,,,,,
86,,,,,
88,,,,,
98,,,,,
87,,,,,
24,,,,,
97,,,,,
99,,,,,
38,,,,,
91,,,,,
95,,,,,
4,,,,,
81,,,,,
9,,,,,
84,,,,,
22,,,,,
97,,,,,
97,,,,,
17,,,,,
78,,,,,
79,,,,,
44,,,,,
87,,,,,
13,,,,,
1,,,,,
6,,,,,
86,,,,,
13,,,,,
34,,,,,
53,,,,,
35,,,,,
85,,,,,
44,,,,,
0,,,,,
16,,,,,
87,,,,,
11,,,,,
44,,,,,
98,,,,,
89,,,,,
41,,,,,
89,,,,,
3,,,,,
50,,,,,
76,,,,,
78,,,,,
32,,,,,
59,,,,,
9,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
78,,,,,
79,,,,,
79,,,,,
81,,,,,
84,,,,,
83,,,,,
78,,,,,
80,,,,,
84,,,,,
77,,,,,
81,,,,,
78,,,,,
7,,,,,
97,,,,,
89,,,,,
85,,,,,
80,,,,,
94,,,,,
91,,,,,
77,,,,,
86,,,,,
0,,,,,
87,,,,,
82,,,,,
76,,,,,
85,,,,,
0,,,,,
84,,,,,
19,,,,,
84,,,,,
2,,,,,
1,,,,,
82,,,,,
80,,,,,
13,,,,,
79,,,,,
96,,,,,
81,,,,,
94,,,,,
80,,,,,
82,,,,,
28,,,,,
29,,,,,
36,,,,,
1,,,,,
35,,,,,
0,,,,,
18,,,,,
89,,,,,
87,,,,,
78,,,,,
18,,,,,
89,,,,,
87,,,,,
90,,,,,
24,,,,,
9,,,,,
8,,,,,
24,,,,,
85,,,,,
1,,,,,
16,,,,,
8,,,,,
15,,,,,
1,,,,,
60,,,,,
7,,,,,
81,,,,,
96,,,,,
22,,,,,
35,,,,,
23,,,,,
5,,,,,
4,,,,,
89,,,,,
94,,,,,
8,,,,,
47,,,,,
86,,,,,
9,,,,,
6,,,,,
18,,,,,
72,,,,,
12,,,,,
93,,,,,
97,,,,,
98,,,,,
99,,,,,
7,,,,,
83,,,,,
26,,,,,
78,,,,,
81,,,,,
80,,,,,
77,,,,,
78,,,,,
79,,,,,
83,,,,,
77,,,,,
77,,,,,
78,,,,,
82,,,,,
80,,,,,
76,,,,,
83,,,,,
79,,,,,
85,,,,,
81,,,,,
86,,,,,
87,,,,,
86,,,,,
88,,,,,
85,,,,,
97,,,,,
78,,,,,
78,,,,,
82,,,,,
81,,,,,
77,,,,,
77,,,,,
78,,,,,
96,,,,,
89,,,,,
93,,,,,
88,,,,,
81,,,,,
99,,,,,
95,,,,,
81,,,,,
16,,,,,
94,,,,,
85,,,,,
93,,,,,
81,,,,,
77,,,,,
14,,,,,
87,,,,,
0,,,,,
84,,,,,
17,,,,,
59,,,,,
24,,,,,
18,,,,,
80,,,,,
92,,,,,
82,,,,,
87,,,,,
97,,,,,
93,,,,,
77,,,,,
1,,,,,
95,,,,,
85,,,,,
88,,,,,
3,,,,,
1,,,,,
8,,,,,
85,,,,,
81,,,,,
87,,,,,
3,,,,,
37,,,,,
4,,,,,
81,,,,,
39,,,,,
23,,,,,
64,,,,,
25,,,,,
81,,,,,
92,,,,,
88,,,,,
95,,,,,
19,,,,,
19,,,,,
86,,,,,
68,,,,,
89,,,,,
40,,,,,
6,,,,,
99,,,,,
21,,,,,
44,,,,,
57,,,,,
24,,,,,
95,,,,,
66,,,,,
20,,,,,
5,,,,,
18,,,,,
77,,,,,
15,,,,,
60,,,,,
99,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
78,,,,,
81,,,,,
78,,,,,
79,,,,,
80,,,,,
79,,,,,
78,,,,,
78,,,,,
84,,,,,
80,,,,,
78,,,,,
79,,,,,
78,,,,,
80,,,,,
84,,,,,
89,,,,,
77,,,,,
89,,,,,
2,,,,,
81,,,,,
82,,,,,
82,,,,,
78,,,,,
81,,,,,
86,,,,,
78,,,,,
78,,,,,
98,,,,,
80,,,,,
80,,,,,
79,,,,,
97,,,,,
78,,,,,
99,,,,,
8,,,,,
78,,,,,
92,,,,,
1,,,,,
85,,,,,
10,,,,,
89,,,,,
14,,,,,
81,,,,,
6,,,,,
99,,,,,
82,,,,,
86,,,,,
11,,,,,
79,,,,,
82,,,,,
17,,,,,
98,,,,,
69,,,,,
80,,,,,
82,,,,,
5,,,,,
77,,,,,
80,,,,,
4,,,,,
1,,,,,
2,,,,,
65,,,,,
86,,,,,
15,,,,,
19,,,,,
27,,,,,
83,,,,,
85,,,,,
80,,,,,
23,,,,,
93,,,,,
77,,,,,
46,,,,,
93,,,,,
84,,,,,
30,,,,,
77,,,,,
9,,,,,
42,,,,,
85,,,,,
6,,,,,
34,,,,,
98,,,,,
22,,,,,
19,,,,,
80,,,,,
83,,,,,
99,,,,,
11,,,,,
88,,,,,
98,,,,,
23,,,,,
1,,,,,
81,,,,,
94,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
78,,,,,
82,,,,,
80,,,,,
79,,,,,
82,,,,,
77,,,,,
84,,,,,
79,,,,,
87,,,,,
80,,,,,
76,,,,,
88,,,,,
78,,,,,
88,,,,,
86,,,,,
76,,,,,
82,,,,,
6,,,,,
90,,,,,
84,,,,,
79,,,,,
78,,,,,
84,,,,,
3,,,,,
80,,,,,
79,,,,,
9,,,,,
20,,,,,
83,,,,,
80,,,,,
78,,,,,
9,,,,,
78,,,,,
85,,,,,
98,,,,,
91,,,,,
7,,,,,
8,,,,,
96,,,,,
80,,,,,
3,,,,,
80,,,,,
92,,,,,
81,,,,,
96,,,,,
86,,,,,
29,,,,,
91,,,,,
90,,,,,
1,,,,,
16,,,,,
80,,,,,
10,,,,,
98,,,,,
85,,,,,
78,,,,,
98,,,,,
78,,,,,
97,,,,,
81,,,,,
82,,,,,
80,,,,,
95,,,,,
88,,,,,
50,,,,,
86,,,,,
84,,,,,
41,,,,,
18,,,,,
26,,,,,
76,,,,,
94,,,,,
37,,,,,
0,,,,,
80,,,,,
28,,,,,
7,,,,,
0,,,,,
28,,,,,
17,,,,,
92,,,,,
58,,,,,
0,,,,,
79,,,,,
56,,,,,
45,,,,,
87,,,,,
16,,,,,
93,,,,,
30,,,,,
10,,,,,
36,,,,,
19,,,,,
79,,,,,
93,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
77,,,,,
77,,,,,
82,,,,,
80,,,,,
88,,,,,
80,,,,,
79,,,,,
84,,,,,
79,,,,,
90,,,,,
79,,,,,
96,,,,,
85,,,,,
81,,,,,
82,,,,,
76,,,,,
81,,,,,
78,,,,,
88,,,,,
87,,,,,
79,,,,,
10,,,,,
6,,,,,
87,,,,,
1,,,,,
80,,,,,
81,,,,,
12,,,,,
86,,,,,
97,,,,,
78,,,,,
81,,,,,
12,,,,,
9,,,,,
85,,,,,
83,,,,,
82,,,,,
7,,,,,
6,,,,,
22,,,,,
94,,,,,
77,,,,,
7,,,,,
94,,,,,
9,,,,,
98,,,,,
82,,,,,
78,,,,,
11,,,,,
8,,,,,
85,,,,,
82,,,,,
96,,,,,
41,,,,,
5,,,,,
76,,,,,
43,,,,,
16,,,,,
83,,,,,
8,,,,,
9,,,,,
98,,,,,
91,,,,,
84,,,,,
92,,,,,
76,,,,,
37,,,,,
19,,,,,
29,,,,,
45,,,,,
92,,,,,
3,,,,,
61,,,,,
96,,,,,
88,,,,,
67,,,,,
83,,,,,
22,,,,,
5,,,,,
49,,,,,
81,,,,,
18,,,,,
12,,,,,
16,,,,,
83,,,,,
3,,,,,
48,,,,,
26,,,,,
94,,,,,
77,,,,,
13,,,,,
10,,,,,
7,,,,,
70,,,,,
81,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
77,,,,,
83,,,,,
81,,,,,
79,,,,,
80,,,,,
82,,,,,
81,,,,,
79,,,,,
83,,,,,
88,,,,,
82,,,,,
91,,,,,
87,,,,,
79,,,,,
6,,,,,
80,,,,,
90,,,,,
97,,,,,
79,,,,,
83,,,,,
82,,,,,
87,,,,,
85,,,,,
89,,,,,
87,,,,,
7,,,,,
77,,,,,
95,,,,,
79,,,,,
95,,,,,
76,,,,,
83,,,,,
88,,,,,
25,,,,,
89,,,,,
86,,,,,
86,,,,,
5,,,,,
15,,,,,
94,,,,,
92,,,,,
7,,,,,
3,,,,,
17,,,,,
0,,,,,
96,,,,,
19,,,,,
78,,,,,
82,,,,,
88,,,,,
93,,,,,
98,,,,,
8,,,,,
97,,,,,
4,,,,,
10,,,,,
78,,,,,
27,,,,,
40,,,,,
25,,,,,
27,,,,,
5,,,,,
27,,,,,
43,,,,,
3,,,,,
77,,,,,
14,,,,,
89,,,,,
87,,,,,
96,,,,,
37,,,,,
10,,,,,
96,,,,,
44,,,,,
15,,,,,
84,,,,,
80,,,,,
85,,,,,
3,,,,,
92,,,,,
15,,,,,
90,,,,,
78,,,,,
28,,,,,
80,,,,,
29,,,,,
77,,,,,
14,,,,,
95,,,,,
44,,,,,
22,,,,,
78,,,,,
79,,,,,
7,,,,,
18,,,,,
77,,,,,
79,,,,,
79,,,,,
80,,,,,
76,,,,,
79,,,,,
83,,,,,
80,,,,,
81,,,,,
76,,,,,
80,,,,,
81,,,,,
82,,,,,
92,,,,,
80,,,,,
78,,,,,
88,,,,,
79,,,,,
88,,,,,
82,,,,,
90,,,,,
80,,,,,
1,,,,,
91,,,,,
79,,,,,
17,,,,,
78,,,,,
85,,,,,
85,,,,,
9,,,,,
3,,,,,
83,,,,,
97,,,,,
93,,,,,
92,,,,,
77,,,,,
80,,,,,
5,,,,,
91,,,,,
91,,,,,
93,,,,,
10,,,,,
83,,,,,
86,,,,,
11,,,,,
12,,,,,
43,,,,,
87,,,,,
2,,,,,
16,,,,,
86,,,,,
86,,,,,
22,,,,,
87,,,,,
81,,,,,
86,,,,,
87,,,,,
87,,,,,
99,,,,,
86,,,,,
10,,,,,
7,,,,,
2,,,,,
34,,,,,
78,,,,,
16,,,,,
88,,,,,
4,,,,,
0,,,,,
16,,,,,
96,,,,,
25,,,,,
23,,,,,
1,,,,,
78,,,,,
36,,,,,
97,,,,,
14,,,,,
58,,,,,
4,,,,,
93,,,,,
83,,,,,
81,,,,,
13,,,,,
60,,,,,
3,,,,,
97,,,,,
12,,,,,
9,,,,,
79,,,,,
68,,,,,
97,,,,,
7,,,,,
28,,,,,
48,,,,,
96,,,,,
92,,,,,
59,,,,,
28,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
77,,,,,
78,,,,,
80,,,,,
80,,,,,
77,,,,,
81,,,,,
84,,,,,
80,,,,,
87,,,,,
77,,,,,
83,,,,,
86,,,,,
81,,,,,
93,,,,,
82,,,,,
91,,,,,
81,,,,,
80,,,,,
88,,,,,
86,,,,,
86,,,,,
78,,,,,
97,,,,,
86,,,,,
78,,,,,
98,,,,,
90,,,,,
96,,,,,
4,,,,,
92,,,,,
85,,,,,
12,,,,,
81,,,,,
96,,,,,
92,,,,,
84,,,,,
78,,,,,
98,,,,,
7,,,,,
2,,,,,
91,,,,,
2,,,,,
36,,,,,
8,,,,,
76,,,,,
88,,,,,
23,,,,,
83,,,,,
86,,,,,
96,,,,,
12,,,,,
83,,,,,
17,,,,,
92,,,,,
4,,,,,
4,,,,,
22,,,,,
15,,,,,
35,,,,,
93,,,,,
83,,,,,
99,,,,,
60,,,,,
35,,,,,
81,,,,,
86,,,,,
98,,,,,
86,,,,,
86,,,,,
70,,,,,
14,,,,,
30,,,,,
44,,,,,
80,,,,,
81,,,,,
99,,,,,
98,,,,,
87,,,,,
13,,,,,
82,,,,,
99,,,,,
9,,,,,
21,,,,,
3,,,,,
40,,,,,
45,,,,,
17,,,,,
86,,,,,
38,,,,,
55,,,,,
88,,,,,
27,,,,,
80,,,,,
90,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
77,,,,,
78,,,,,
82,,,,,
84,,,,,
84,,,,,
81,,,,,
78,,,,,
80,,,,,
80,,,,,
80,,,,,
84,,,,,
79,,,,,
94,,,,,
85,,,,,
83,,,,,
82,,,,,
78,,,,,
81,,,,,
82,,,,,
2,,,,,
2,,,,,
82,,,,,
95,,,,,
84,,,,,
81,,,,,
1,,,,,
91,,,,,
82,,,,,
2,,,,,
93,,,,,
84,,,,,
13,,,,,
15,,,,,
93,,,,,
91,,,,,
81,,,,,
95,,,,,
88,,,,,
0,,,,,
90,,,,,
88,,,,,
91,,,,,
3,,,,,
98,,,,,
16,,,,,
85,,,,,
7,,,,,
99,,,,,
85,,,,,
98,,,,,
11,,,,,
87,,,,,
85,,,,,
94,,,,,
99,,,,,
28,,,,,
84,,,,,
99,,,,,
18,,,,,
9,,,,,
9,,,,,
79,,,,,
94,,,,,
10,,,,,
94,,,,,
95,,,,,
77,,,,,
6,,,,,
8,,,,,
81,,,,,
9,,,,,
3,,,,,
88,,,,,
87,,,,,
5,,,,,
76,,,,,
33,,,,,
37,,,,,
37,,,,,
13,,,,,
3,,,,,
96,,,,,
4,,,,,
5,,,,,
84,,,,,
81,,,,,
47,,,,,
83,,,,,
5,,,,,
0,,,,,
56,,,,,
24,,,,,
5,,,,,
17,,,,,
28,,,,,
77,,,,,
78,,,,,
79,,,,,
83,,,,,
76,,,,,
80,,,,,
78,,,,,
83,,,,,
80,,,,,
86,,,,,
79,,,,,
78,,,,,
79,,,,,
82,,,,,
76,,,,,
90,,,,,
79,,,,,
81,,,,,
84,,,,,
84,,,,,
83,,,,,
88,,,,,
83,,,,,
84,,,,,
80,,,,,
88,,,,,
97,,,,,
84,,,,,
85,,,,,
89,,,,,
84,,,,,
1,,,,,
88,,,,,
82,,,,,
16,,,,,
80,,,,,
11,,,,,
3,,,,,
84,,,,,
93,,,,,
92,,,,,
86,,,,,
96,,,,,
32,,,,,
79,,,,,
86,,,,,
3,,,,,
42,,,,,
90,,,,,
76,,,,,
21,,,,,
7,,,,,
31,,,,,
0,,,,,
50,,,,,
6,,,,,
22,,,,,
30,,,,,
81,,,,,
0,,,,,
95,,,,,
84,,,,,
26,,,,,
2,,,,,
86,,,,,
26,,,,,
83,,,,,
79,,,,,
8,,,,,
95,,,,,
66,,,,,
26,,,,,
7,,,,,
35,,,,,
0,,,,,
0,,,,,
23,,,,,
98,,,,,
41,,,,,
50,,,,,
90,,,,,
98,,,,,
91,,,,,
26,,,,,
73,,,,,
21,,,,,
8,,,,,
39,,,,,
82,,,,,
77,,,,,
97,,,,,
98,,,,,
2,,,,,
5,,,,,
83,,,,,
79,,,,,
72,,,,,
15,,,,,
76,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
79,,,,,
81,,,,,
80,,,,,
84,,,,,
79,,,,,
89,,,,,
87,,,,,
82,,,,,
81,,,,,
78,,,,,
77,,,,,
79,,,,,
85,,,,,
83,,,,,
81,,,,,
93,,,,,
82,,,,,
81,,,,,
87,,,,,
99,,,,,
80,,,,,
91,,,,,
89,,,,,
9,,,,,
88,,,,,
3,,,,,
91,,,,,
79,,,,,
90,,,,,
82,,,,,
77,,,,,
96,,,,,
90,,,,,
0,,,,,
79,,,,,
3,,,,,
92,,,,,
11,,,,,
80,,,,,
90,,,,,
77,,,,,
81,,,,,
99,,,,,
0,,,,,
80,,,,,
97,,,,,
26,,,,,
95,,,,,
10,,,,,
19,,,,,
79,,,,,
87,,,,,
86,,,,,
16,,,,,
1,,,,,
86,,,,,
6,,,,,
31,,,,,
18,,,,,
80,,,,,
9,,,,,
9,,,,,
9,,,,,
94,,,,,
76,,,,,
88,,,,,
67,,,,,
97,,,,,
95,,,,,
0,,,,,
2,,,,,
27,,,,,
10,,,,,
94,,,,,
33,,,,,
86,,,,,
88,,,,,
89,,,,,
52,,,,,
86,,,,,
16,,,,,
37,,,,,
2,,,,,
2,,,,,
93,,,,,
88,,,,,
5,,,,,
92,,,,,
21,,,,,
34,,,,,
6,,,,,
17,,,,,
34,,,,,
84,,,,,
77,,,,,
78,,,,,
80,,,,,
82,,,,,
76,,,,,
80,,,,,
78,,,,,
81,,,,,
83,,,,,
77,,,,,
78,,,,,
83,,,,,
80,,,,,
1,,,,,
84,,,,,
78,,,,,
84,,,,,
89,,,,,
86,,,,,
86,,,,,
94,,,,,
6,,,,,
96,,,,,
93,,,,,
93,,,,,
87,,,,,
83,,,,,
95,,,,,
20,,,,,
76,,,,,
89,,,,,
94,,,,,
79,,,,,
98,,,,,
97,,,,,
85,,,,,
96,,,,,
16,,,,,
90,,,,,
86,,,,,
78,,,,,
0,,,,,
99,,,,,
90,,,,,
76,,,,,
91,,,,,
7,,,,,
15,,,,,
99,,,,,
95,,,,,
10,,,,,
5,,,,,
14,,,,,
12,,,,,
6,,,,,
41,,,,,
97,,,,,
52,,,,,
80,,,,,
19,,,,,
98,,,,,
86,,,,,
25,,,,,
93,,,,,
0,,,,,
91,,,,,
84,,,,,
14,,,,,
80,,,,,
21,,,,,
90,,,,,
71,,,,,
6,,,,,
30,,,,,
91,,,,,
46,,,,,
83,,,,,
98,,,,,
91,,,,,
12,,,,,
15,,,,,
6,,,,,
89,,,,,
90,,,,,
82,,,,,
29,,,,,
95,,,,,
85,,,,,
27,,,,,
65,,,,,
5,,,,,
38,,,,,
78,,,,,
5,,,,,
19,,,,,
95,,,,,
83,,,,,
91,,,,,
35,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
77,,,,,
80,,,,,
80,,,,,
82,,,,,
80,,,,,
77,,,,,
77,,,,,
79,,,,,
87,,,,,
83,,,,,
76,,,,,
79,,,,,
94,,,,,
81,,,,,
83,,,,,
81,,,,,
79,,,,,
7,,,,,
87,,,,,
84,,,,,
92,,,,,
88,,,,,
89,,,,,
80,,,,,
93,,,,,
93,,,,,
0,,,,,
83,,,,,
88,,,,,
85,,,,,
80,,,,,
83,,,,,
95,,,,,
86,,,,,
80,,,,,
90,,,,,
80,,,,,
98,,,,,
89,,,,,
98,,,,,
83,,,,,
91,,,,,
13,,,,,
84,,,,,
7,,,,,
4,,,,,
12,,,,,
9,,,,,
99,,,,,
92,,,,,
10,,,,,
39,,,,,
83,,,,,
33,,,,,
1,,,,,
63,,,,,
86,,,,,
15,,,,,
74,,,,,
32,,,,,
76,,,,,
95,,,,,
9,,,,,
56,,,,,
56,,,,,
84,,,,,
93,,,,,
5,,,,,
86,,,,,
50,,,,,
9,,,,,
92,,,,,
43,,,,,
0,,,,,
42,,,,,
81,,,,,
27,,,,,
11,,,,,
20,,,,,
21,,,,,
11,,,,,
22,,,,,
92,,,,,
85,,,,,
24,,,,,
46,,,,,
86,,,,,
78,,,,,
5,,,,,
49,,,,,
0,,,,,
23,,,,,
93,,,,,
89,,,,,
39,,,,,
77,,,,,
78,,,,,
81,,,,,
80,,,,,
76,,,,,
77,,,,,
78,,,,,
85,,,,,
81,,,,,
76,,,,,
82,,,,,
81,,,,,
79,,,,,
83,,,,,
82,,,,,
82,,,,,
78,,,,,
86,,,,,
82,,,,,
3,,,,,
97,,,,,
80,,,,,
82,,,,,
86,,,,,
8,,,,,
98,,,,,
80,,,,,
85,,,,,
91,,,,,
10,,,,,
85,,,,,
94,,,,,
0,,,,,
29,,,,,
79,,,,,
78,,,,,
83,,,,,
98,,,,,
82,,,,,
76,,,,,
4,,,,,
83,,,,,
19,,,,,
88,,,,,
85,,,,,
7,,,,,
5,,,,,
14,,,,,
98,,,,,
87,,,,,
6,,,,,
8,,,,,
86,,,,,
1,,,,,
85,,,,,
85,,,,,
78,,,,,
88,,,,,
37,,,,,
86,,,,,
87,,,,,
6,,,,,
92,,,,,
12,,,,,
4,,,,,
30,,,,,
89,,,,,
85,,,,,
33,,,,,
99,,,,,
51,,,,,
91,,,,,
86,,,,,
60,,,,,
99,,,,,
5,,,,,
88,,,,,
20,,,,,
1,,,,,
41,,,,,
79,,,,,
13,,,,,
62,,,,,
0,,,,,
85,,,,,
25,,,,,
78,,,,,
82,,,,,
47,,,,,
11,,,,,
19,,,,,
3,,,,,
17,,,,,
85,,,,,
32,,,,,
2,,,,,
93,,,,,
87,,,,,
33,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
77,,,,,
85,,,,,
83,,,,,
82,,,,,
82,,,,,
76,,,,,
79,,,,,
87,,,,,
85,,,,,
89,,,,,
80,,,,,
77,,,,,
78,,,,,
79,,,,,
97,,,,,
77,,,,,
87,,,,,
80,,,,,
92,,,,,
0,,,,,
78,,,,,
96,,,,,
85,,,,,
80,,,,,
95,,,,,
77,,,,,
77,,,,,
89,,,,,
87,,,,,
30,,,,,
93,,,,,
81,,,,,
88,,,,,
37,,,,,
8,,,,,
94,,,,,
85,,,,,
15,,,,,
80,,,,,
81,,,,,
85,,,,,
58,,,,,
91,,,,,
99,,,,,
83,,,,,
6,,,,,
5,,,,,
93,,,,,
94,,,,,
2,,,,,
96,,,,,
19,,,,,
79,,,,,
10,,,,,
9,,,,,
15,,,,,
81,,,,,
99,,,,,
82,,,,,
7,,,,,
36,,,,,
37,,,,,
54,,,,,
83,,,,,
17,,,,,
8,,,,,
1,,,,,
34,,,,,
18,,,,,
2,,,,,
91,,,,,
93,,,,,
93,,,,,
22,,,,,
80,,,,,
25,,,,,
6,,,,,
85,,,,,
99,,,,,
18,,,,,
56,,,,,
85,,,,,
63,,,,,
83,,,,,
80,,,,,
17,,,,,
2,,,,,
12,,,,,
88,,,,,
6,,,,,
5,,,,,
10,,,,,
96,,,,,
12,,,,,
30,,,,,
77,,,,,
79,,,,,
79,,,,,
81,,,,,
76,,,,,
81,,,,,
79,,,,,
82,,,,,
80,,,,,
78,,,,,
87,,,,,
79,,,,,
79,,,,,
91,,,,,
81,,,,,
80,,,,,
80,,,,,
79,,,,,
81,,,,,
84,,,,,
77,,,,,
80,,,,,
89,,,,,
91,,,,,
90,,,,,
86,,,,,
5,,,,,
18,,,,,
85,,,,,
0,,,,,
88,,,,,
96,,,,,
82,,,,,
83,,,,,
76,,,,,
99,,,,,
97,,,,,
1,,,,,
4,,,,,
84,,,,,
82,,,,,
85,,,,,
9,,,,,
84,,,,,
97,,,,,
14,,,,,
78,,,,,
14,,,,,
11,,,,,
84,,,,,
15,,,,,
82,,,,,
81,,,,,
32,,,,,
9,,,,,
98,,,,,
22,,,,,
10,,,,,
15,,,,,
76,,,,,
29,,,,,
4,,,,,
14,,,,,
5,,,,,
79,,,,,
26,,,,,
83,,,,,
3,,,,,
32,,,,,
81,,,,,
46,,,,,
98,,,,,
10,,,,,
33,,,,,
98,,,,,
81,,,,,
82,,,,,
12,,,,,
8,,,,,
20,,,,,
95,,,,,
46,,,,,
43,,,,,
1,,,,,
76,,,,,
23,,,,,
85,,,,,
3,,,,,
1,,,,,
86,,,,,
98,,,,,
12,,,,,
80,,,,,
98,,,,,
81,,,,,
8,,,,,
52,,,,,
81,,,,,
76,,,,,
77,,,,,
78,,,,,
81,,,,,
81,,,,,
76,,,,,
81,,,,,
78,,,,,
79,,,,,
81,,,,,
76,,,,,
77,,,,,
85,,,,,
87,,,,,
81,,,,,
81,,,,,
78,,,,,
82,,,,,
83,,,,,
90,,,,,
77,,,,,
78,,,,,
80,,,,,
81,,,,,
89,,,,,
92,,,,,
84,,,,,
93,,,,,
91,,,,,
93,,,,,
83,,,,,
7,,,,,
17,,,,,
79,,,,,
87,,,,,
96,,,,,
79,,,,,
5,,,,,
97,,,,,
84,,,,,
17,,,,,
86,,,,,
93,,,,,
10,,,,,
81,,,,,
89,,,,,
3,,,,,
4,,,,,
79,,,,,
16,,,,,
94,,,,,
2,,,,,
40,,,,,
14,,,,,
53,,,,,
89,,,,,
2,,,,,
3,,,,,
95,,,,,
89,,,,,
92,,,,,
89,,,,,
26,,,,,
7,,,,,
5,,,,,
86,,,,,
90,,,,,
93,,,,,
50,,,,,
9,,,,,
26,,,,,
22,,,,,
27,,,,,
14,,,,,
87,,,,,
48,,,,,
50,,,,,
39,,,,,
38,,,,,
13,,,,,
12,,,,,
90,,,,,
54,,,,,
34,,,,,
92,,,,,
74,,,,,
92,,,,,
81,,,,,
12,,,,,
95,,,,,
88,,,,,
92,,,,,
57,,,,,
8,,,,,
15,,,,,
87,,,,,
97,,,,,
27,,,,,
66,,,,,
36,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
77,,,,,
83,,,,,
81,,,,,
83,,,,,
76,,,,,
87,,,,,
89,,,,,
83,,,,,
93,,,,,
78,,,,,
77,,,,,
91,,,,,
79,,,,,
85,,,,,
79,,,,,
83,,,,,
83,,,,,
95,,,,,
1,,,,,
9,,,,,
91,,,,,
80,,,,,
86,,,,,
84,,,,,
10,,,,,
9,,,,,
90,,,,,
92,,,,,
16,,,,,
91,,,,,
77,,,,,
10,,,,,
95,,,,,
11,,,,,
80,,,,,
84,,,,,
78,,,,,
22,,,,,
7,,,,,
88,,,,,
80,,,,,
2,,,,,
5,,,,,
40,,,,,
91,,,,,
38,,,,,
81,,,,,
92,,,,,
89,,,,,
84,,,,,
5,,,,,
81,,,,,
43,,,,,
83,,,,,
5,,,,,
82,,,,,
81,,,,,
83,,,,,
97,,,,,
6,,,,,
90,,,,,
90,,,,,
80,,,,,
0,,,,,
97,,,,,
93,,,,,
27,,,,,
89,,,,,
23,,,,,
95,,,,,
40,,,,,
82,,,,,
11,,,,,
97,,,,,
36,,,,,
31,,,,,
90,,,,,
45,,,,,
21,,,,,
80,,,,,
16,,,,,
83,,,,,
87,,,,,
16,,,,,
85,,,,,
42,,,,,
78,,,,,
10,,,,,
16,,,,,
76,,,,,
1,,,,,
91,,,,,
41,,,,,
92,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
78,,,,,
79,,,,,
85,,,,,
84,,,,,
80,,,,,
79,,,,,
81,,,,,
83,,,,,
84,,,,,
76,,,,,
87,,,,,
84,,,,,
92,,,,,
87,,,,,
86,,,,,
88,,,,,
9,,,,,
94,,,,,
80,,,,,
89,,,,,
87,,,,,
79,,,,,
91,,,,,
84,,,,,
85,,,,,
1,,,,,
80,,,,,
14,,,,,
1,,,,,
82,,,,,
97,,,,,
83,,,,,
7,,,,,
84,,,,,
78,,,,,
77,,,,,
12,,,,,
88,,,,,
93,,,,,
10,,,,,
8,,,,,
88,,,,,
96,,,,,
87,,,,,
80,,,,,
22,,,,,
27,,,,,
1,,,,,
91,,,,,
99,,,,,
89,,,,,
20,,,,,
25,,,,,
13,,,,,
93,,,,,
22,,,,,
11,,,,,
0,,,,,
9,,,,,
24,,,,,
